,season,times,pontos,gols_marcados,gols_levados,vitorias,derrotas,empates,time_ganhou,time_derrota,time_empate,placar_vitoria,placar_derrota,placar_empate
73,2015,Palmeiras,53,60,51,15,15,8,"['Corinthians, Fluminense, Sao Paulo, Chapecoense-SC, Ponte Preta, Avai, Santos, Vasco, Flamengo RJ, Joinville, Figueirense, Fluminense, Gremio, Avai, Flamengo RJ']","['Goias, Figueirense, Gremio, Atletico-PR, Cruzeiro, Coritiba, Atletico-MG, Goias, Internacional, Chapecoense-SC, Ponte Preta, Sport Recife, Santos, Vasco, Coritiba']","['Atletico-MG, Joinville, Internacional, Sport Recife, Corinthians, Sao Paulo, Atletico-PR, Cruzeiro']","['Corinthians-0X2-Palmeiras', 'Palmeiras-2X1-Fluminense', 'Palmeiras-4X0-Sao Paulo', 'Palmeiras-2X0-Chapecoense-SC', 'Ponte Preta-0X2-Palmeiras', 'Palmeiras-3X0-Avai', 'Palmeiras-1X0-Santos', 'Vasco-1X4-Palmeiras', 'Palmeiras-4X2-Flamengo RJ', 'Palmeiras-3X2-Joinville', 'Palmeiras-2X0-Figueirense', 'Fluminense-1X4-Palmeiras', 'Palmeiras-3X2-Gremio', 'Avai-1X3-Palmeiras', 'Flamengo RJ-1X2-Palmeiras']","['Palmeiras-0X1-Goias', 'Figueirense-2X1-Palmeiras', 'Gremio-1X0-Palmeiras', 'Palmeiras-0X1-Atletico-PR', 'Cruzeiro-2X1-Palmeiras', 'Coritiba-2X1-Palmeiras', 'Atletico-MG-2X1-Palmeiras', 'Goias-1X0-Palmeiras', 'Internacional-1X0-Palmeiras', 'Chapecoense-SC-5X1-Palmeiras', 'Palmeiras-0X1-Ponte Preta', 'Palmeiras-0X2-Sport Recife', 'Santos-2X1-Palmeiras', 'Palmeiras-0X2-Vasco', 'Palmeiras-0X2-Coritiba']","['Palmeiras-2X2-Atletico-MG', 'Joinville-0X0-Palmeiras', 'Palmeiras-1X1-Internacional', 'Sport Recife-2X2-Palmeiras', 'Palmeiras-3X3-Corinthians', 'Sao Paulo-1X1-Palmeiras', 'Atletico-PR-3X3-Palmeiras', 'Palmeiras-1X1-Cruzeiro']"
74,2015,Coritiba,44,31,42,11,16,11,"['Gremio, Cruzeiro, Palmeiras, Vasco, Chapecoense-SC, Avai, Flamengo RJ, Atletico-PR, Goias, Santos, Palmeiras']","['Chapecoense-SC, Sport Recife, Avai, Fluminense, Internacional, Flamengo RJ, Atletico-MG, Sao Paulo, Santos, Internacional, Cruzeiro, Atletico-MG, Joinville, Ponte Preta, Sao Paulo, Corinthians']","['Atletico-PR, Joinville, Ponte Preta, Figueirense, Corinthians, Goias, Gremio, Sport Recife, Fluminense, Figueirense, Vasco']","['Coritiba-2X0-Gremio', 'Coritiba-1X0-Cruzeiro', 'Coritiba-2X1-Palmeiras', 'Vasco-0X1-Coritiba', 'Coritiba-1X0-Chapecoense-SC', 'Avai-0X2-Coritiba', 'Flamengo RJ-0X2-Coritiba', 'Coritiba-2X0-Atletico-PR', 'Goias-1X3-Coritiba', 'Coritiba-1X0-Santos', 'Palmeiras-0X2-Coritiba']","['Chapecoense-SC-2X1-Coritiba', 'Sport Recife-1X0-Coritiba', 'Coritiba-1X2-Avai', 'Fluminense-2X0-Coritiba', 'Internacional-2X0-Coritiba', 'Coritiba-0X1-Flamengo RJ', 'Atletico-MG-2X0-Coritiba', 'Sao Paulo-3X1-Coritiba', 'Santos-3X0-Coritiba', 'Coritiba-0X1-Internacional', 'Cruzeiro-2X0-Coritiba', 'Coritiba-0X3-Atletico-MG', 'Joinville-3X1-Coritiba', 'Ponte Preta-3X0-Coritiba', 'Coritiba-1X2-Sao Paulo', 'Corinthians-2X1-Coritiba']","['Atletico-PR-2X2-Coritiba', 'Coritiba-0X0-Joinville', 'Coritiba-0X0-Ponte Preta', 'Figueirense-0X0-Coritiba', 'Coritiba-1X1-Corinthians', 'Coritiba-1X1-Goias', 'Gremio-0X0-Coritiba', 'Coritiba-0X0-Sport Recife', 'Coritiba-1X1-Fluminense', 'Coritiba-1X1-Figueirense', 'Coritiba-0X0-Vasco']"
75,2015,Goias,38,39,49,10,20,8,"['Atletico-PR, Palmeiras, Santos, Sao Paulo, Vasco, Palmeiras, Sport Recife, Joinville, Internacional, Chapecoense-SC']","['Sport Recife, Avai, Joinville, Fluminense, Figueirense, Cruzeiro, Internacional, Flamengo RJ, Atletico-PR, Gremio, Avai, Ponte Preta, Fluminense, Figueirense, Corinthians, Santos, Cruzeiro, Flamengo RJ, Coritiba, Sao Paulo']","['Vasco, Gremio, Ponte Preta, Corinthians, Coritiba, Atletico-MG, Chapecoense-SC, Atletico-MG']","['Goias-2X0-Atletico-PR', 'Palmeiras-0X1-Goias', 'Goias-4X1-Santos', 'Sao Paulo-0X3-Goias', 'Goias-3X0-Vasco', 'Goias-1X0-Palmeiras', 'Goias-1X0-Sport Recife', 'Goias-3X0-Joinville', 'Goias-2X1-Internacional', 'Chapecoense-SC-1X3-Goias']","['Sport Recife-1X0-Goias', 'Goias-0X1-Avai', 'Joinville-2X1-Goias', 'Goias-1X2-Fluminense', 'Figueirense-3X1-Goias', 'Cruzeiro-1X0-Goias', 'Internacional-2X1-Goias', 'Goias-0X1-Flamengo RJ', 'Atletico-PR-3X0-Goias', 'Gremio-2X1-Goias', 'Avai-2X1-Goias', 'Goias-1X2-Ponte Preta', 'Fluminense-2X0-Goias', 'Goias-2X3-Figueirense', 'Corinthians-3X0-Goias', 'Santos-3X1-Goias', 'Goias-0X1-Cruzeiro', 'Flamengo RJ-4X1-Goias', 'Goias-1X3-Coritiba', 'Goias-0X1-Sao Paulo']","['Vasco-0X0-Goias', 'Goias-1X1-Gremio', 'Ponte Preta-0X0-Goias', 'Goias-0X0-Corinthians', 'Coritiba-1X1-Goias', 'Goias-0X0-Atletico-MG', 'Goias-0X0-Chapecoense-SC', 'Atletico-MG-2X2-Goias']"
76,2015,Sport Recife,59,53,38,15,9,14,"['Figueirense, Coritiba, Goias, Joinville, Vasco, Internacional, Sao Paulo, Fluminense, Chapecoense-SC, Avai, Atletico-MG, Palmeiras, Gremio, Corinthians, Ponte Preta']","['Atletico-MG, Corinthians, Figueirense, Flamengo RJ, Goias, Vasco, Internacional, Sao Paulo, Cruzeiro']","['Flamengo RJ, Santos, Fluminense, Chapecoense-SC, Avai, Palmeiras, Gremio, Cruzeiro, Atletico-PR, Ponte Preta, Coritiba, Santos, Joinville, Atletico-PR']","['Sport Recife-4X1-Figueirense', 'Sport Recife-1X0-Coritiba', 'Sport Recife-1X0-Goias', 'Sport Recife-2X1-Joinville', 'Sport Recife-2X1-Vasco', 'Sport Recife-3X0-Internacional', 'Sport Recife-2X0-Sao Paulo', 'Sport Recife-1X0-Fluminense', 'Sport Recife-3X0-Chapecoense-SC', 'Sport Recife-3X0-Avai', 'Sport Recife-4X1-Atletico-MG', 'Palmeiras-0X2-Sport Recife', 'Sport Recife-1X0-Gremio', 'Sport Recife-2X0-Corinthians', 'Ponte Preta-0X1-Sport Recife']","['Atletico-MG-2X1-Sport Recife', 'Corinthians-4X3-Sport Recife', 'Figueirense-2X1-Sport Recife', 'Sport Recife-0X1-Flamengo RJ', 'Goias-1X0-Sport Recife', 'Vasco-2X1-Sport Recife', 'Internacional-2X1-Sport Recife', 'Sao Paulo-3X0-Sport Recife', 'Cruzeiro-3X0-Sport Recife']","['Flamengo RJ-2X2-Sport Recife', 'Santos-2X2-Sport Recife', 'Fluminense-0X0-Sport Recife', 'Chapecoense-SC-1X1-Sport Recife', 'Avai-2X2-Sport Recife', 'Sport Recife-2X2-Palmeiras', 'Gremio-1X1-Sport Recife', 'Sport Recife-0X0-Cruzeiro', 'Atletico-PR-1X1-Sport Recife', 'Sport Recife-1X1-Ponte Preta', 'Coritiba-0X0-Sport Recife', 'Sport Recife-1X1-Santos', 'Joinville-1X1-Sport Recife', 'Sport Recife-0X0-Atletico-PR']"
77,2015,Gremio,68,52,32,20,10,8,"['Figueirense, Corinthians, Atletico-PR, Palmeiras, Avai, Cruzeiro, Santos, Vasco, Internacional, Atletico-MG, Joinville, Figueirense, Goias, Atletico-PR, Avai, Santos, Flamengo RJ, Fluminense, Atletico-MG, Joinville']","['Coritiba, Sao Paulo, Chapecoense-SC, Flamengo RJ, Fluminense, Sao Paulo, Palmeiras, Chapecoense-SC, Sport Recife, Internacional']","['Ponte Preta, Goias, Sport Recife, Ponte Preta, Coritiba, Corinthians, Cruzeiro, Vasco']","['Gremio-1X0-Figueirense', 'Gremio-3X1-Corinthians', 'Gremio-2X1-Atletico-PR', 'Gremio-1X0-Palmeiras', 'Avai-1X2-Gremio', 'Gremio-1X0-Cruzeiro', 'Santos-1X3-Gremio', 'Gremio-2X0-Vasco', 'Gremio-5X0-Internacional', 'Atletico-MG-0X2-Gremio', 'Gremio-2X1-Joinville', 'Figueirense-0X2-Gremio', 'Gremio-2X1-Goias', 'Atletico-PR-1X2-Gremio', 'Gremio-3X1-Avai', 'Gremio-1X0-Santos', 'Gremio-2X0-Flamengo RJ', 'Gremio-1X0-Fluminense', 'Gremio-2X1-Atletico-MG', 'Joinville-0X2-Gremio']","['Coritiba-2X0-Gremio', 'Sao Paulo-2X0-Gremio', 'Chapecoense-SC-1X0-Gremio', 'Flamengo RJ-1X0-Gremio', 'Fluminense-1X0-Gremio', 'Gremio-1X2-Sao Paulo', 'Palmeiras-3X2-Gremio', 'Gremio-2X3-Chapecoense-SC', 'Sport Recife-1X0-Gremio', 'Internacional-1X0-Gremio']","['Gremio-3X3-Ponte Preta', 'Goias-1X1-Gremio', 'Gremio-1X1-Sport Recife', 'Ponte Preta-0X0-Gremio', 'Gremio-0X0-Coritiba', 'Corinthians-1X1-Gremio', 'Cruzeiro-0X0-Gremio', 'Vasco-0X0-Gremio']"
78,2015,Avai,42,38,60,11,18,9,"['Flamengo RJ, Coritiba, Goias, Chapecoense-SC, Fluminense, Internacional, Goias, Figueirense, Sao Paulo, Joinville, Ponte Preta']","['Internacional, Atletico-MG, Gremio, Vasco, Palmeiras, Atletico-PR, Joinville, Ponte Preta, Corinthians, Santos, Flamengo RJ, Coritiba, Atletico-MG, Gremio, Sport Recife, Palmeiras, Atletico-PR, Fluminense']","['Santos, Figueirense, Sao Paulo, Sport Recife, Cruzeiro, Vasco, Chapecoense-SC, Cruzeiro, Corinthians']","['Avai-2X1-Flamengo RJ', 'Coritiba-1X2-Avai', 'Goias-0X1-Avai', 'Avai-2X1-Chapecoense-SC', 'Avai-1X0-Fluminense', 'Avai-3X0-Internacional', 'Avai-2X1-Goias', 'Figueirense-0X1-Avai', 'Avai-2X1-Sao Paulo', 'Avai-2X1-Joinville', 'Avai-1X0-Ponte Preta']","['Internacional-1X0-Avai', 'Avai-1X4-Atletico-MG', 'Avai-1X2-Gremio', 'Vasco-1X0-Avai', 'Palmeiras-3X0-Avai', 'Avai-1X2-Atletico-PR', 'Joinville-2X0-Avai', 'Ponte Preta-2X0-Avai', 'Avai-1X2-Corinthians', 'Santos-5X2-Avai', 'Flamengo RJ-3X0-Avai', 'Avai-0X2-Coritiba', 'Atletico-MG-2X0-Avai', 'Gremio-3X1-Avai', 'Sport Recife-3X0-Avai', 'Avai-1X3-Palmeiras', 'Atletico-PR-2X1-Avai', 'Fluminense-3X1-Avai']","['Avai-1X1-Santos', 'Avai-1X1-Figueirense', 'Sao Paulo-1X1-Avai', 'Avai-2X2-Sport Recife', 'Cruzeiro-1X1-Avai', 'Avai-1X1-Vasco', 'Chapecoense-SC-0X0-Avai', 'Avai-1X1-Cruzeiro', 'Corinthians-1X1-Avai']"
79,2015,Cruzeiro,55,44,35,15,13,10,"['Flamengo RJ, Atletico-MG, Vasco, Atletico-PR, Goias, Palmeiras, Ponte Preta, Figueirense, Chapecoense-SC, Coritiba, Fluminense, Goias, Sao Paulo, Sport Recife, Joinville']","['Corinthians, Santos, Figueirense, Chapecoense-SC, Coritiba, Gremio, Fluminense, Sao Paulo, Joinville, Corinthians, Santos, Flamengo RJ, Internacional']","['Ponte Preta, Avai, Sport Recife, Internacional, Atletico-MG, Vasco, Gremio, Atletico-PR, Avai, Palmeiras']","['Cruzeiro-1X0-Flamengo RJ', 'Atletico-MG-1X3-Cruzeiro', 'Vasco-1X3-Cruzeiro', 'Cruzeiro-2X0-Atletico-PR', 'Cruzeiro-1X0-Goias', 'Cruzeiro-2X1-Palmeiras', 'Ponte Preta-1X2-Cruzeiro', 'Cruzeiro-5X1-Figueirense', 'Chapecoense-SC-0X2-Cruzeiro', 'Cruzeiro-2X0-Coritiba', 'Cruzeiro-2X0-Fluminense', 'Goias-0X1-Cruzeiro', 'Cruzeiro-2X1-Sao Paulo', 'Cruzeiro-3X0-Sport Recife', 'Cruzeiro-3X0-Joinville']","['Cruzeiro-0X1-Corinthians', 'Santos-1X0-Cruzeiro', 'Figueirense-2X1-Cruzeiro', 'Cruzeiro-0X1-Chapecoense-SC', 'Coritiba-1X0-Cruzeiro', 'Gremio-1X0-Cruzeiro', 'Fluminense-1X0-Cruzeiro', 'Sao Paulo-1X0-Cruzeiro', 'Joinville-3X0-Cruzeiro', 'Corinthians-3X0-Cruzeiro', 'Cruzeiro-0X1-Santos', 'Flamengo RJ-2X0-Cruzeiro', 'Internacional-2X0-Cruzeiro']","['Cruzeiro-1X1-Ponte Preta', 'Cruzeiro-1X1-Avai', 'Sport Recife-0X0-Cruzeiro', 'Cruzeiro-0X0-Internacional', 'Cruzeiro-1X1-Atletico-MG', 'Cruzeiro-2X2-Vasco', 'Cruzeiro-0X0-Gremio', 'Atletico-PR-2X2-Cruzeiro', 'Avai-1X1-Cruzeiro', 'Palmeiras-1X1-Cruzeiro']"
80,2016,Flamengo RJ,71,52,35,20,7,11,"['Sport Recife, Ponte Preta, Vitoria, Cruzeiro, Santa Cruz, Internacional, Atletico-MG, America MG, Coritiba, Atletico-PR, Gremio, Chapecoense-SC, Ponte Preta, Vitoria, Figueirense, Cruzeiro, Santa Cruz, Fluminense, America MG, Santos']","['Gremio, Palmeiras, Figueirense, Fluminense, Corinthians, Sport Recife, Internacional']","['Chapecoense-SC, Sao Paulo, Botafogo RJ, Santos, Palmeiras, Sao Paulo, Corinthians, Atletico-MG, Botafogo RJ, Coritiba, Atletico-PR']","['Flamengo RJ-1X0-Sport Recife', 'Ponte Preta-1X2-Flamengo RJ', 'Flamengo RJ-1X0-Vitoria', 'Cruzeiro-0X1-Flamengo RJ', 'Santa Cruz-0X1-Flamengo RJ', 'Flamengo RJ-1X0-Internacional', 'Flamengo RJ-2X0-Atletico-MG', 'Flamengo RJ-2X1-America MG', 'Coritiba-0X2-Flamengo RJ', 'Flamengo RJ-1X0-Atletico-PR', 'Flamengo RJ-2X1-Gremio', 'Chapecoense-SC-1X3-Flamengo RJ', 'Flamengo RJ-2X1-Ponte Preta', 'Vitoria-1X2-Flamengo RJ', 'Flamengo RJ-2X0-Figueirense', 'Flamengo RJ-2X1-Cruzeiro', 'Flamengo RJ-3X0-Santa Cruz', 'Fluminense-1X2-Flamengo RJ', 'America MG-0X1-Flamengo RJ', 'Flamengo RJ-2X0-Santos']","['Gremio-1X0-Flamengo RJ', 'Flamengo RJ-1X2-Palmeiras', 'Figueirense-1X0-Flamengo RJ', 'Flamengo RJ-1X2-Fluminense', 'Corinthians-4X0-Flamengo RJ', 'Sport Recife-1X0-Flamengo RJ', 'Internacional-2X1-Flamengo RJ']","['Flamengo RJ-2X2-Chapecoense-SC', 'Flamengo RJ-2X2-Sao Paulo', 'Botafogo RJ-3X3-Flamengo RJ', 'Santos-0X0-Flamengo RJ', 'Palmeiras-1X1-Flamengo RJ', 'Sao Paulo-0X0-Flamengo RJ', 'Flamengo RJ-2X2-Corinthians', 'Atletico-MG-2X2-Flamengo RJ', 'Flamengo RJ-0X0-Botafogo RJ', 'Flamengo RJ-2X2-Coritiba', 'Atletico-PR-0X0-Flamengo RJ']"
81,2016,Chapecoense-SC,52,49,53,13,11,13,"['America MG, Coritiba, Vitoria, Cruzeiro, Botafogo RJ, Internacional, America MG, Coritiba, Fluminense, Sport Recife, Figueirense, Botafogo RJ, Sao Paulo']","['Ponte Preta, Sport Recife, Santos, Corinthians, Atletico-MG, Flamengo RJ, Gremio, Vitoria, Atletico-PR, Santos, Palmeiras']","['Internacional, Flamengo RJ, Santa Cruz, Fluminense, Gremio, Atletico-PR, Figueirense, Sao Paulo, Palmeiras, Santa Cruz, Ponte Preta, Cruzeiro, Corinthians']","['Chapecoense-SC-3X1-America MG', 'Coritiba-3X4-Chapecoense-SC', 'Vitoria-1X2-Chapecoense-SC', 'Chapecoense-SC-3X2-Cruzeiro', 'Chapecoense-SC-2X1-Botafogo RJ', 'Chapecoense-SC-1X0-Internacional', 'America MG-1X2-Chapecoense-SC', 'Chapecoense-SC-1X0-Coritiba', 'Fluminense-1X2-Chapecoense-SC', 'Chapecoense-SC-3X0-Sport Recife', 'Chapecoense-SC-1X0-Figueirense', 'Botafogo RJ-0X2-Chapecoense-SC', 'Chapecoense-SC-2X0-Sao Paulo']","['Ponte Preta-2X1-Chapecoense-SC', 'Sport Recife-5X1-Chapecoense-SC', 'Santos-3X0-Chapecoense-SC', 'Chapecoense-SC-0X2-Corinthians', 'Atletico-MG-3X1-Chapecoense-SC', 'Chapecoense-SC-1X3-Flamengo RJ', 'Gremio-1X0-Chapecoense-SC', 'Chapecoense-SC-1X4-Vitoria', 'Atletico-PR-3X1-Chapecoense-SC', 'Chapecoense-SC-0X1-Santos', 'Palmeiras-1X0-Chapecoense-SC']","['Internacional-0X0-Chapecoense-SC', 'Flamengo RJ-2X2-Chapecoense-SC', 'Chapecoense-SC-1X1-Santa Cruz', 'Chapecoense-SC-0X0-Fluminense', 'Chapecoense-SC-3X3-Gremio', 'Chapecoense-SC-0X0-Atletico-PR', 'Figueirense-1X1-Chapecoense-SC', 'Sao Paulo-2X2-Chapecoense-SC', 'Chapecoense-SC-1X1-Palmeiras', 'Santa Cruz-2X2-Chapecoense-SC', 'Chapecoense-SC-2X2-Ponte Preta', 'Cruzeiro-0X0-Chapecoense-SC', 'Corinthians-1X1-Chapecoense-SC']"
82,2016,Athletico-PR,57,38,32,17,15,6,"['Figueirense, Santa Cruz, Sao Paulo, Santos, Gremio, America MG, Cruzeiro, Fluminense, Corinthians, Botafogo RJ, Internacional, Sao Paulo, Ponte Preta, Chapecoense-SC, Coritiba, Cruzeiro, Sport Recife']","['Palmeiras, Botafogo RJ, Internacional, Ponte Preta, Coritiba, Sport Recife, Flamengo RJ, Palmeiras, Atletico-MG, Figueirense, Santa Cruz, Santos, Gremio, America MG, Vitoria']","['Atletico-MG, Chapecoense-SC, Vitoria, Fluminense, Corinthians, Flamengo RJ']","['Atletico-PR-2X1-Figueirense', 'Atletico-PR-1X0-Santa Cruz', 'Sao Paulo-1X2-Atletico-PR', 'Atletico-PR-1X0-Santos', 'Atletico-PR-2X0-Gremio', 'Atletico-PR-1X0-America MG', 'Cruzeiro-0X3-Atletico-PR', 'Atletico-PR-1X0-Fluminense', 'Atletico-PR-2X0-Corinthians', 'Atletico-PR-1X0-Botafogo RJ', 'Atletico-PR-2X1-Internacional', 'Atletico-PR-1X0-Sao Paulo', 'Atletico-PR-3X0-Ponte Preta', 'Atletico-PR-3X1-Chapecoense-SC', 'Atletico-PR-2X0-Coritiba', 'Atletico-PR-1X0-Cruzeiro', 'Atletico-PR-2X0-Sport Recife']","['Palmeiras-4X0-Atletico-PR', 'Botafogo RJ-2X1-Atletico-PR', 'Internacional-1X0-Atletico-PR', 'Ponte Preta-3X2-Atletico-PR', 'Coritiba-1X0-Atletico-PR', 'Sport Recife-2X0-Atletico-PR', 'Flamengo RJ-1X0-Atletico-PR', 'Atletico-PR-0X1-Palmeiras', 'Atletico-MG-1X0-Atletico-PR', 'Figueirense-1X0-Atletico-PR', 'Santa Cruz-1X0-Atletico-PR', 'Santos-2X0-Atletico-PR', 'Gremio-1X0-Atletico-PR', 'America MG-1X0-Atletico-PR', 'Vitoria-3X2-Atletico-PR']","['Atletico-PR-1X1-Atletico-MG', 'Chapecoense-SC-0X0-Atletico-PR', 'Atletico-PR-1X1-Vitoria', 'Fluminense-1X1-Atletico-PR', 'Corinthians-0X0-Atletico-PR', 'Atletico-PR-0X0-Flamengo RJ']"
83,2016,Fluminense,50,45,45,13,14,11,"['America MG, Botafogo RJ, Corinthians, Flamengo RJ, Cruzeiro, Ponte Preta, America MG, Santa Cruz, Figueirense, Atletico-MG, Gremio, Corinthians, Sport Recife']","['Palmeiras, Sport Recife, Santos, Sao Paulo, Atletico-PR, Palmeiras, Botafogo RJ, Chapecoense-SC, Santos, Flamengo RJ, Sao Paulo, Cruzeiro, Ponte Preta, Figueirense']","['Santa Cruz, Atletico-MG, Chapecoense-SC, Gremio, Coritiba, Vitoria, Internacional, Coritiba, Vitoria, Atletico-PR, Internacional']","['America MG-0X1-Fluminense', 'Fluminense-1X0-Botafogo RJ', 'Fluminense-1X0-Corinthians', 'Flamengo RJ-1X2-Fluminense', 'Fluminense-2X0-Cruzeiro', 'Fluminense-3X0-Ponte Preta', 'Fluminense-1X0-America MG', 'Santa Cruz-0X1-Fluminense', 'Fluminense-3X2-Figueirense', 'Fluminense-4X2-Atletico-MG', 'Gremio-0X1-Fluminense', 'Corinthians-0X1-Fluminense', 'Fluminense-3X1-Sport Recife']","['Palmeiras-2X0-Fluminense', 'Sport Recife-2X1-Fluminense', 'Fluminense-2X4-Santos', 'Sao Paulo-2X1-Fluminense', 'Atletico-PR-1X0-Fluminense', 'Fluminense-0X2-Palmeiras', 'Botafogo RJ-1X0-Fluminense', 'Fluminense-1X2-Chapecoense-SC', 'Santos-2X1-Fluminense', 'Fluminense-1X2-Flamengo RJ', 'Fluminense-1X2-Sao Paulo', 'Cruzeiro-4X2-Fluminense', 'Ponte Preta-1X0-Fluminense', 'Figueirense-1X0-Fluminense']","['Fluminense-2X2-Santa Cruz', 'Atletico-MG-1X1-Fluminense', 'Chapecoense-SC-0X0-Fluminense', 'Fluminense-1X1-Gremio', 'Fluminense-0X0-Coritiba', 'Vitoria-0X0-Fluminense', 'Internacional-2X2-Fluminense', 'Coritiba-1X1-Fluminense', 'Fluminense-2X2-Vitoria', 'Fluminense-1X1-Atletico-PR', 'Fluminense-1X1-Internacional']"
84,2016,Atletico-MG,62,61,50,17,9,11,"['Santos, Ponte Preta, Corinthians, America MG, Botafogo RJ, Coritiba, Palmeiras, Santa Cruz, Sao Paulo, Chapecoense-SC, Atletico-PR, Vitoria, Sport Recife, Internacional, Ponte Preta, America MG, Figueirense']","['Gremio, Cruzeiro, Internacional, Flamengo RJ, Santos, Fluminense, Botafogo RJ, Coritiba, Sao Paulo']","['Atletico-PR, Vitoria, Fluminense, Sport Recife, Figueirense, Gremio, Cruzeiro, Corinthians, Flamengo RJ, Palmeiras, Santa Cruz']","['Atletico-MG-1X0-Santos', 'Atletico-MG-3X0-Ponte Preta', 'Atletico-MG-2X1-Corinthians', 'America MG-0X1-Atletico-MG', 'Atletico-MG-5X3-Botafogo RJ', 'Atletico-MG-2X1-Coritiba', 'Palmeiras-0X1-Atletico-MG', 'Atletico-MG-3X0-Santa Cruz', 'Sao Paulo-1X2-Atletico-MG', 'Atletico-MG-3X1-Chapecoense-SC', 'Atletico-MG-1X0-Atletico-PR', 'Atletico-MG-2X1-Vitoria', 'Atletico-MG-1X0-Sport Recife', 'Atletico-MG-3X1-Internacional', 'Ponte Preta-1X2-Atletico-MG', 'Atletico-MG-3X0-America MG', 'Atletico-MG-3X0-Figueirense']","['Atletico-MG-0X3-Gremio', 'Atletico-MG-2X3-Cruzeiro', 'Internacional-2X0-Atletico-MG', 'Flamengo RJ-2X0-Atletico-MG', 'Santos-3X0-Atletico-MG', 'Fluminense-4X2-Atletico-MG', 'Botafogo RJ-3X2-Atletico-MG', 'Coritiba-2X0-Atletico-MG', 'Atletico-MG-1X2-Sao Paulo']","['Atletico-PR-1X1-Atletico-MG', 'Vitoria-1X1-Atletico-MG', 'Atletico-MG-1X1-Fluminense', 'Sport Recife-4X4-Atletico-MG', 'Figueirense-1X1-Atletico-MG', 'Gremio-1X1-Atletico-MG', 'Cruzeiro-1X1-Atletico-MG', 'Corinthians-0X0-Atletico-MG', 'Atletico-MG-2X2-Flamengo RJ', 'Atletico-MG-1X1-Palmeiras', 'Santa Cruz-3X3-Atletico-MG']"
85,2016,Botafogo RJ,59,43,39,17,13,8,"['Atletico-PR, America MG, Internacional, Santa Cruz, Palmeiras, Sao Paulo, Sport Recife, Gremio, Fluminense, Cruzeiro, Vitoria, Corinthians, Figueirense, Internacional, Atletico-MG, Santa Cruz, Gremio']","['Sao Paulo, Fluminense, Cruzeiro, Santos, Corinthians, Atletico-MG, Chapecoense-SC, Ponte Preta, Atletico-PR, Santos, America MG, Chapecoense-SC, Palmeiras']","['Sport Recife, Vitoria, Figueirense, Coritiba, Flamengo RJ, Coritiba, Flamengo RJ, Ponte Preta']","['Botafogo RJ-2X1-Atletico-PR', 'Botafogo RJ-3X1-America MG', 'Internacional-2X3-Botafogo RJ', 'Botafogo RJ-2X1-Santa Cruz', 'Botafogo RJ-3X1-Palmeiras', 'Sao Paulo-0X1-Botafogo RJ', 'Botafogo RJ-3X0-Sport Recife', 'Botafogo RJ-2X1-Gremio', 'Botafogo RJ-1X0-Fluminense', 'Cruzeiro-0X2-Botafogo RJ', 'Vitoria-0X1-Botafogo RJ', 'Botafogo RJ-2X0-Corinthians', 'Figueirense-0X1-Botafogo RJ', 'Botafogo RJ-1X0-Internacional', 'Botafogo RJ-3X2-Atletico-MG', 'Santa Cruz-0X1-Botafogo RJ', 'Gremio-0X1-Botafogo RJ']","['Botafogo RJ-0X1-Sao Paulo', 'Fluminense-1X0-Botafogo RJ', 'Botafogo RJ-0X1-Cruzeiro', 'Santos-3X0-Botafogo RJ', 'Corinthians-3X1-Botafogo RJ', 'Atletico-MG-5X3-Botafogo RJ', 'Chapecoense-SC-2X1-Botafogo RJ', 'Ponte Preta-2X0-Botafogo RJ', 'Atletico-PR-1X0-Botafogo RJ', 'Botafogo RJ-0X1-Santos', 'America MG-1X0-Botafogo RJ', 'Botafogo RJ-0X2-Chapecoense-SC', 'Palmeiras-1X0-Botafogo RJ']","['Sport Recife-1X1-Botafogo RJ', 'Botafogo RJ-1X1-Vitoria', 'Botafogo RJ-0X0-Figueirense', 'Coritiba-0X0-Botafogo RJ', 'Botafogo RJ-3X3-Flamengo RJ', 'Botafogo RJ-0X0-Coritiba', 'Flamengo RJ-0X0-Botafogo RJ', 'Botafogo RJ-1X1-Ponte Preta']"
